collectionDate,dataType,compressed,uncompressed
2022-02-06,ssl,2532395817,10269552402
2022-02-06,stderr,3528,21879
2022-02-06,stdout,1404,2444
2022-02-06,syslog,23010302,328498305
2022-02-06,traceroute,390152,1639841
2022-02-06,tunnel,49347997,184543164
2022-02-06,weird,1769739858,6462158972
2022-02-06,x509,2734341188,19952703828
2022-02-07,communication,5342721,31049581
2022-02-07,conn,32221198933,103464401247
2022-02-07,dce_rpc,136981,619540
2022-02-07,dhcp,3340,12687
2022-02-07,dnp3,54665,608181
2022-02-07,dns,3304036980,29523857570
2022-02-07,dpd,1670662,6646519
2022-02-07,files,2227726091,9217297980
2022-02-07,ftp,1432668,14078823
2022-02-07,http,763202031,3136243085
2022-02-07,irc,6404,14540
2022-02-07,kerberos,720405,2768982
2022-02-07,loaded_scripts,10732,103856
2022-02-07,modbus,957247,10893141
2022-02-07,mysql,7665,36823
2022-02-07,notice,2185140,14113950
2022-02-07,packet_filter,653,856
2022-02-07,pe,161414,925687
2022-02-07,radius,974118,3895088
2022-02-07,rdp,8547095,36729316
2022-02-07,reporter,5211,33024
2022-02-07,rfb,6810482,27487839
2022-02-07,sip,113939507,784256553
2022-02-07,smtp,3163084,19938819
2022-02-07,snmp,32621566,110443851
2022-02-07,socks,59099,231242
2022-02-07,software,6190289,40845910
2022-02-07,ssh,51642256,260786714
2022-02-07,ssl,3100043590,11588962354
2022-02-07,stderr,3200,20071
2022-02-07,stdout,1296,2256
2022-02-07,syslog,22579350,302629268
2022-02-07,traceroute,407305,1709680
2022-02-07,tunnel,45695878,171155913
2022-02-07,weird,2452200256,9267863178
2022-02-07,x509,2433123656,17317580921
2022-02-08,communication,5335624,31048095
2022-02-08,conn,31501712950,100819407348
2022-02-08,dce_rpc,137515,616261
2022-02-08,dhcp,3112,13253
2022-02-08,dnp3,54610,603916
2022-02-08,dns,2838316528,20793137232
2022-02-08,dpd,1626139,6462355
2022-02-08,files,2101036800,8614298075
2022-02-08,ftp,3121153,28967142
2022-02-08,http,783195122,3220561493
2022-02-08,irc,10392,24741
2022-02-08,kerberos,676021,2589025
2022-02-08,loaded_scripts,10735,103856
2022-02-08,modbus,951623,10785227
2022-02-08,mysql,7120,28130
2022-02-08,notice,1997932,12902068
2022-02-08,packet_filter,653,856
2022-02-08,pe,555777,1915625
2022-02-08,radius,908249,3608273
2022-02-08,rdp,6967670,30152019
2022-02-08,reporter,8814,70786
2022-02-08,rfb,3348880,13169978
2022-02-08,sip,163697925,1111103226
2022-02-08,smtp,4283038,26085328
2022-02-08,snmp,28641299,96655061
2022-02-08,socks,67568,251222
2022-02-08,software,6483512,42296157
2022-02-08,ssh,44533416,221998565
2022-02-08,ssl,3030400024,11236567767
2022-02-08,stderr,3530,21879
2022-02-08,stdout,1404,2444
2022-02-08,syslog,21755314,292799740
2022-02-08,traceroute,404248,1684129
2022-02-08,tunnel,48299513,181061984
2022-02-08,weird,2399897774,9132423888
2022-02-08,x509,2246229617,16052087125
2022-02-09,communication,5354908,31064933
2022-02-09,conn,32446213844,104540102511
2022-02-09,dce_rpc,126086,566313
2022-02-09,dhcp,3766,11809
2022-02-09,dnp3,53982,613095
2022-02-09,dns,2651425927,15825980249
2022-02-09,dpd,1765017,7062577
2022-02-09,files,2192632913,8943160963
2022-02-09,ftp,2207197,17702218
2022-02-09,http,829447140,3415112410
2022-02-09,irc,7751,18157
2022-02-09,kerberos,685080,2626056
2022-02-09,loaded_scripts,10732,103856
2022-02-09,modbus,955063,10845834
2022-02-09,mysql,12578,54963
2022-02-09,notice,2235176,14542724
2022-02-09,packet_filter,651,856
2022-02-09,pe,212716,1311964
2022-02-09,radius,976755,3885557
2022-02-09,rdp,6397876,27499261
2022-02-09,reporter,12789,115420
2022-02-09,rfb,8489970,34297554
2022-02-09,sip,149038054,1053399396
2022-02-09,smtp,3498804,21869046
2022-02-09,snmp,26983998,90944837
2022-02-09,socks,67126,259898
2022-02-09,software,6634306,44107716
2022-02-09,ssh,39841161,198313915
2022-02-09,ssl,3098557918,11516872231
2022-02-09,stderr,3190,20071
2022-02-09,stdout,1296,2256
2022-02-09,syslog,22659732,312125524
2022-02-09,traceroute,448970,1888769
2022-02-09,tunnel,52336374,196658164
2022-02-09,weird,2458068644,9330683688
2022-02-09,x509,2338431466,16514508488
2022-02-10,communication,5354937,31076814
2022-02-10,conn,33278407646,107958214532
2022-02-10,dce_rpc,203552,1173634
2022-02-10,dhcp,4241,10490
2022-02-10,dnp3,53091,611031
2022-02-10,dns,2647178477,16006223675
2022-02-10,dpd,1809955,7221098
2022-02-10,files,2303371600,9484787721
2022-02-10,ftp,2020633,23148233
2022-02-10,http,846140286,3463289527
2022-02-10,irc,7789,17461
2022-02-10,kerberos,1029421,3945605
2022-02-10,loaded_scripts,10729,103856
2022-02-10,modbus,956753,10866161
2022-02-10,mysql,5466,15554
2022-02-10,notice,2170129,14086553
2022-02-10,packet_filter,650,856
2022-02-10,pe,169165,971745
2022-02-10,radius,998459,3883345
2022-02-10,rdp,6062463,26525933
2022-02-10,reporter,11351,85724
2022-02-10,rfb,11083044,44406107
2022-02-10,sip,130452770,939089612
2022-02-10,smtp,3439277,21838222
2022-02-10,snmp,18145807,62292871
2022-02-10,socks,79230,319674
2022-02-10,software,6551316,43389276
2022-02-10,ssh,37292628,184845403
2022-02-10,ssl,3159407315,11825983165
2022-02-10,stderr,3195,20071
2022-02-10,stdout,1296,2256
2022-02-10,syslog,22140189,304629292
2022-02-10,traceroute,435155,1821782
2022-02-10,tunnel,51376552,193664856
2022-02-10,weird,2435353157,9228226035
2022-02-10,x509,2470753872,17985696009
2022-02-11,communication,5353518,31059919
2022-02-11,conn,34856495592,114825585227
2022-02-11,dce_rpc,208270,1270706
2022-02-11,dhcp,5449,14741
2022-02-11,dnp3,54195,628441
2022-02-11,dns,2666123934,16580997395
2022-02-11,dpd,1821339,7292573
2022-02-11,files,2417780877,10153067920
2022-02-11,ftp,4964374,60743132
2022-02-11,http,779619777,3232072472
2022-02-11,irc,5994,15049
2022-02-11,kerberos,640703,2545512
2022-02-11,loaded_scripts,10731,103856
2022-02-11,modbus,960826,10958646
2022-02-11,mysql,5959,20623
2022-02-11,notice,2139627,13766794
2022-02-11,packet_filter,652,856
2022-02-11,pe,388185,1612563
2022-02-11,radius,1013408,4193264
2022-02-11,rdp,10261266,44244562
2022-02-11,reporter,7941,66463
2022-02-11,rfb,6137121,24460561
2022-02-11,sip,142794579,1013613960
2022-02-11,smtp,4003355,26009319
2022-02-11,snmp,21594094,77401790
2022-02-11,socks,45413,164670
2022-02-11,software,6082849,40308931
2022-02-11,ssh,39772275,199815146
2022-02-11,ssl,3086487833,11793126424
2022-02-11,stderr,3192,20071
2022-02-11,stdout,1296,2256
2022-02-11,syslog,21117263,283742071
2022-02-11,traceroute,401440,1673479
2022-02-11,tunnel,49998438,188268850
2022-02-11,weird,2367719307,8847500007
2022-02-11,x509,2663325058,19344599360
2022-02-12,communication,5337881,30991177
2022-02-12,conn,32496922136,109396441466
2022-02-12,dce_rpc,186522,907650
2022-02-12,dhcp,4072,10039
2022-02-12,dnp3,55536,658698
2022-02-12,dns,2004016133,16746423032
2022-02-12,dpd,2597308,10866824
2022-02-12,files,2419842048,10439260197
2022-02-12,ftp,3593158,43131631
2022-02-12,http,688574517,2995308211
2022-02-12,irc,7182,16202
2022-02-12,kerberos,757525,2939667
2022-02-12,loaded_scripts,10731,103856
2022-02-12,modbus,915499,10381656
2022-02-12,mysql,2126,9207
2022-02-12,notice,2019062,13056133
2022-02-12,packet_filter,651,856
2022-02-12,pe,225437,1035940
2022-02-12,radius,937307,3800716
2022-02-12,rdp,10106352,44390471
2022-02-12,reporter,5661,36315
2022-02-12,rfb,13104353,53233997
2022-02-12,sip,137559067,1004193502
2022-02-12,smtp,3897529,25796428
2022-02-12,snmp,17487238,60088101
2022-02-12,socks,55099,211499
2022-02-12,software,4664508,30205088
2022-02-12,ssh,41829333,221905333
2022-02-12,ssl,2527304786,10375499383
2022-02-12,stderr,3422,21675
2022-02-12,stdout,1404,2444
2022-02-12,syslog,21487935,295805389
2022-02-12,traceroute,403615,1695029
2022-02-12,tunnel,51703802,193621925
2022-02-12,weird,1757432387,6279981039
2022-02-12,x509,2794217241,20457849085
2022-02-13,communication,5367334,31015859
2022-02-13,conn,38946606487,134190018541
2022-02-13,dce_rpc,188717,923290
2022-02-13,dhcp,4947,12357
2022-02-13,dnp3,55537,646012
2022-02-13,dns,1975157265,16176127638
2022-02-13,dpd,2480206,9985102
2022-02-13,files,2450697095,10643476543
2022-02-13,ftp,1309633,13345042
2022-02-13,http,683357802,2906367001
2022-02-13,irc,6022,12988
2022-02-13,kerberos,816129,3123241
2022-02-13,loaded_scripts,10731,103856
2022-02-13,modbus,996026,11491752
2022-02-13,mysql,7861,34280
2022-02-13,notice,2160606,14064817
2022-02-13,packet_filter,657,856
2022-02-13,pe,139243,783621
2022-02-13,radius,799955,3025432
2022-02-13,rdp,10373153,46133288
2022-02-13,reporter,5741,37466
2022-02-13,rfb,17442770,70390228
2022-02-13,sip,99798600,721290327
2022-02-13,smtp,3279353,21130872
2022-02-13,snmp,25597267,85889364
2022-02-13,socks,40016,134770
2022-02-13,software,4747955,30324795
2022-02-13,ssh,39547606,211636983
2022-02-13,ssl,2565407714,10483547749
2022-02-13,stderr,3849,23684
2022-02-13,stdout,1512,2632
2022-02-13,syslog,22332978,303054723
2022-02-13,traceroute,403211,1691057
2022-02-13,tunnel,51147820,191967915
2022-02-13,weird,1800820585,6433880517
2022-02-13,x509,2805496310,20713456983
2022-02-14,communication,5313817,31064537
2022-02-14,conn,37004776235,121069191674
2022-02-14,dce_rpc,154058,715349
2022-02-14,dhcp,2575,7846
2022-02-14,dnp3,55135,619495
2022-02-14,dns,2147485045,11185876944
2022-02-14,dpd,2417199,9804553
2022-02-14,files,2401259005,9913303707
2022-02-14,ftp,5064349,39164036
2022-02-14,http,820688317,3345211166
2022-02-14,irc,5722,11548
2022-02-14,kerberos,674805,2612006
2022-02-14,loaded_scripts,10731,103856
2022-02-14,modbus,961997,10965912
2022-02-14,mysql,2078,6860
2022-02-14,notice,1940311,12467881
2022-02-14,packet_filter,657,856
2022-02-14,pe,280546,1312937
2022-02-14,radius,985870,3942530
2022-02-14,rdp,9526936,42814609
2022-02-14,reporter,5168,32737
2022-02-14,rfb,9460980,37713932
2022-02-14,sip,179019672,1304914040
2022-02-14,smtp,3538374,22443505
2022-02-14,snmp,21001836,70833847
2022-02-14,socks,58460,225901
2022-02-14,software,6109486,40204511
2022-02-14,ssh,26728479,143086294
2022-02-14,ssl,3191212878,12053510905
2022-02-14,stderr,3189,20071
2022-02-14,stdout,1296,2256
2022-02-14,syslog,20791483,275492422
2022-02-14,traceroute,422943,1773108
2022-02-14,tunnel,47491247,177936642
2022-02-14,weird,2547469742,9409574142
2022-02-14,x509,2587171628,18356598019
2022-02-15,communication,5330484,31077380
2022-02-15,conn,36956311382,119972800466
2022-02-15,dce_rpc,147875,684811
2022-02-15,dhcp,4060,10611
2022-02-15,dnp3,54001,605377
2022-02-15,dns,2396617375,12546932795
2022-02-15,dpd,1813903,7133328
2022-02-15,files,2224863072,9163355937
2022-02-15,ftp,4296754,37642793
2022-02-15,http,820186282,3354712509
2022-02-15,irc,8174,20451
2022-02-15,kerberos,697215,2666219
2022-02-15,loaded_scripts,10732,103856
2022-02-15,modbus,954660,10843669
2022-02-15,mysql,7463,44167
2022-02-15,notice,2094894,13468947
2022-02-15,packet_filter,655,856
2022-02-15,pe,260923,1190897
2022-02-15,radius,966138,3883277
2022-02-15,rdp,9994949,44159895
2022-02-15,reporter,5190,33220
2022-02-15,rfb,852931,3347492
2022-02-15,sip,180314681,1248211593
2022-02-15,smtp,3277768,21005823
2022-02-15,snmp,28291765,96259048
2022-02-15,socks,39255,134142
2022-02-15,software,6372115,42034841
2022-02-15,ssh,14090985,85389511
2022-02-15,ssl,3129988749,11722898831
2022-02-15,stderr,3189,20071
2022-02-15,stdout,1296,2256
2022-02-15,syslog,21431332,278772264
2022-02-15,traceroute,411397,1712854
2022-02-15,tunnel,44058035,165633286
2022-02-15,weird,2507911933,9458200138
2022-02-15,x509,2376523669,16936129319
2022-02-16,communication,5338791,31349765
2022-02-16,conn,35143491679,113227298790
2022-02-16,dce_rpc,145490,657695
2022-02-16,dhcp,2108,6605
2022-02-16,dnp3,54011,617348
2022-02-16,dns,2502704033,13171172483
2022-02-16,dpd,1727531,6861447
2022-02-16,files,2286014058,9366068176
2022-02-16,ftp,2491915,23747293
2022-02-16,http,805671885,3255796850
2022-02-16,irc,13219,33507
2022-02-16,kerberos,608469,2352843
2022-02-16,loaded_scripts,10733,103856
2022-02-16,modbus,948565,10765604
2022-02-16,mysql,2490,5697
2022-02-16,notice,2182601,14114896
2022-02-16,packet_filter,654,856
2022-02-16,pe,355212,1464428
2022-02-16,radius,1008655,4032455
2022-02-16,rdp,9821761,44090000
2022-02-16,reporter,4664,23621
2022-02-16,rfb,2401501,9521081
2022-02-16,sip,109196109,745396462
2022-02-16,smtp,7978958,56540322
2022-02-16,snmp,26936514,91613136
2022-02-16,socks,107709,476357
2022-02-16,software,6412358,42399150
2022-02-16,ssh,32331645,161744190
2022-02-16,ssl,3146561261,11688050564
2022-02-16,stderr,3189,20071
2022-02-16,stdout,1296,2256
2022-02-16,syslog,21178093,274259013
2022-02-16,traceroute,398972,1669301
2022-02-16,tunnel,43785804,164476222
2022-02-16,weird,2619799929,9844566837
2022-02-16,x509,2447259261,17215083950
2022-02-17,communication,5334093,31082227
2022-02-17,conn,38129038077,125722202443
2022-02-17,dce_rpc,148851,669425
2022-02-17,dhcp,4716,19287
2022-02-17,dnp3,53289,603781
2022-02-17,dns,2376747900,12572761490
2022-02-17,dpd,1921131,7694233
2022-02-17,files,2123342717,8748032367
2022-02-17,ftp,2153024,21017180
2022-02-17,http,803153147,3282346327
2022-02-17,irc,9393,21241
2022-02-17,kerberos,687595,2670341
2022-02-17,loaded_scripts,10735,103856
2022-02-17,modbus,950417,10797324
2022-02-17,mysql,3690,7513
2022-02-17,notice,2195153,14247086
2022-02-17,packet_filter,655,856
2022-02-17,pe,203189,1205095
2022-02-17,radius,966091,3784387
2022-02-17,rdp,8215528,36220105
2022-02-17,reporter,5203,32914
2022-02-17,rfb,11869034,46766629
2022-02-17,sip,126836851,877032643
2022-02-17,smtp,2696846,17066819
2022-02-17,snmp,15398476,52608618
2022-02-17,socks,177806,761197
2022-02-17,software,6304533,41253493
2022-02-17,ssh,39103710,186621619
2022-02-17,ssl,2977982442,11225899857
2022-02-17,stderr,3189,20071
2022-02-17,stdout,1296,2256
2022-02-17,syslog,20281724,263286116
2022-02-17,traceroute,413207,1725189
2022-02-17,tunnel,41502073,155665480
2022-02-17,weird,2538820495,9565980554
2022-02-17,x509,2276421405,16757983036
2022-02-18,communication,5336453,31029435
2022-02-18,conn,32368782953,104764722390
2022-02-18,dce_rpc,168222,833008
2022-02-18,dhcp,5945,30247
2022-02-18,dnp3,55003,627373
2022-02-18,dns,2348555622,13144869695
2022-02-18,dpd,1908050,7626950
2022-02-18,files,2300294666,9624348948
2022-02-18,ftp,1863105,20169624
2022-02-18,http,710270341,2922634511
2022-02-18,irc,7165,16872
2022-02-18,kerberos,674101,2585682
2022-02-18,loaded_scripts,10734,103856
2022-02-18,modbus,662565,6894951
2022-02-18,mysql,3309,6409
2022-02-18,notice,2011145,12962984
2022-02-18,packet_filter,656,856
2022-02-18,pe,204559,1161888
2022-02-18,radius,939867,3882198
2022-02-18,rdp,7524001,32368724
2022-02-18,reporter,4823,28949
2022-02-18,rfb,1146874,4475482
2022-02-18,sip,154861865,1070399858
2022-02-18,smtp,3166270,20335352
2022-02-18,snmp,21481764,73273364
2022-02-18,socks,73914,278979
2022-02-18,software,5873264,38527955
2022-02-18,ssh,46595099,228649430
2022-02-18,ssl,2894881076,11149507999
2022-02-18,stderr,3190,20071
2022-02-18,stdout,1296,2256
2022-02-18,syslog,21298447,289323050
2022-02-18,traceroute,392902,1643879
2022-02-18,tunnel,41505933,155549324
2022-02-18,weird,2307953343,8585125394
2022-02-18,x509,2582471036,18923219041
2022-02-19,communication,5309648,30970223
2022-02-19,conn,29709334051,98959239993
2022-02-19,dce_rpc,163885,787643
2022-02-19,dhcp,7040,27086
2022-02-19,dnp3,57279,658940
2022-02-19,dns,2045655547,14605865629
2022-02-19,dpd,2472498,10103968
2022-02-19,files,2329291590,10011090912
2022-02-19,ftp,1430481,14848680
2022-02-19,http,663213810,2906552557
2022-02-19,irc,10281,22750
2022-02-19,kerberos,733601,2815665
2022-02-19,loaded_scripts,10730,103856
2022-02-19,modbus,953631,10917311
2022-02-19,mysql,1873,3419
2022-02-19,notice,2221499,14436597
2022-02-19,packet_filter,655,856
2022-02-19,pe,172199,1048850
2022-02-19,radius,882695,3431887
2022-02-19,rdp,10142198,44182667
2022-02-19,reporter,16472,190020
2022-02-19,rfb,2393940,9483118
2022-02-19,sip,178228473,1296070752
2022-02-19,smtp,2935162,19448131
2022-02-19,snmp,16509260,55903668
2022-02-19,socks,64967,250354
2022-02-19,software,4659322,29323259
2022-02-19,ssh,55492701,290900403
2022-02-19,ssl,2299985255,9678476200
2022-02-19,stderr,3187,20068
2022-02-19,stdout,1296,2256
2022-02-19,syslog,22278349,317275557
2022-02-19,traceroute,347230,1441289
2022-02-19,tunnel,42922499,161172992
2022-02-19,weird,1570602700,5611339589
2022-02-19,x509,2690179859,19989380242
2022-02-20,communication,5261613,30923822
2022-02-20,conn,28886802485,96207250611
2022-02-20,dce_rpc,153125,737198
2022-02-20,dhcp,9885,37449
2022-02-20,dnp3,56337,652374
2022-02-20,dns,1885032824,13147860220
2022-02-20,dpd,2243417,9196875
2022-02-20,files,1980638305,8662936298
2022-02-20,ftp,10447563,101033790
2022-02-20,http,596957209,2654904389
2022-02-20,irc,8076,18289
2022-02-20,kerberos,620091,2413397
2022-02-20,loaded_scripts,10728,103856
2022-02-20,modbus,945098,10768894
2022-02-20,mysql,1357,3651
2022-02-20,notice,1881355,12224097
2022-02-20,packet_filter,651,856
2022-02-20,pe,124944,710357
2022-02-20,radius,933420,3549359
2022-02-20,rdp,6759654,30076615
2022-02-20,reporter,12623,138040
2022-02-20,rfb,3189071,12653832
2022-02-20,sip,224159130,1597516532
2022-02-20,smtp,3095448,20083679
2022-02-20,snmp,32019172,108071999
2022-02-20,socks,73304,308715
2022-02-20,software,3911081,25154272
2022-02-20,ssh,53899052,279173509
2022-02-20,ssl,1930423387,8056072517
2022-02-20,stderr,3517,21876
2022-02-20,stdout,1404,2444
2022-02-20,syslog,22529938,310069698
2022-02-20,traceroute,330679,1377179
2022-02-20,tunnel,41578526,155726623
2022-02-20,weird,1415231919,5122660050
2022-02-20,x509,2243278898,17355132589
2022-02-21,communication,5366532,30958460
2022-02-21,conn,32122343530,106667057196
2022-02-21,dce_rpc,161218,749165
2022-02-21,dhcp,3890,15036
2022-02-21,dnp3,56111,646054
2022-02-21,dns,2094097818,12781452083
2022-02-21,dpd,2262922,9192888
2022-02-21,files,2031168543,8743011007
2022-02-21,ftp,1820592,19397263
2022-02-21,http,604439978,2511641472
2022-02-21,irc,9413,21504
2022-02-21,kerberos,682220,2669772
2022-02-21,loaded_scripts,10730,103856
2022-02-21,modbus,928561,10518103
2022-02-21,mysql,1257,1898
2022-02-21,notice,1960864,12776673
2022-02-21,packet_filter,655,856
2022-02-21,pe,371686,1166177
2022-02-21,radius,843354,3111379
2022-02-21,rdp,6481118,28507392
2022-02-21,reporter,5439,32127
2022-02-21,rfb,2228967,8872733
2022-02-21,sip,151185532,1082161099
2022-02-21,smtp,3416938,22117214
2022-02-21,snmp,28799313,97629626
2022-02-21,socks,114660,476797
2022-02-21,software,4615782,28625555
2022-02-21,ssh,62803833,315862527
2022-02-21,ssl,2147023728,8815330173
2022-02-21,stderr,3527,21878
2022-02-21,stdout,1404,2444
2022-02-21,syslog,23817492,329489291
2022-02-21,traceroute,342396,1425088
2022-02-21,tunnel,34822512,130715152
2022-02-21,weird,1662040269,6023505215
2022-02-21,x509,2360087869,18079611415
2022-02-22,communication,5326135,31118728
2022-02-22,conn,35831834069,117546446730
2022-02-22,dce_rpc,147205,699660
2022-02-22,dhcp,4473,18195
2022-02-22,dnp3,55682,626312
2022-02-22,dns,2514873057,14509957846
2022-02-22,dpd,1940278,7838484
2022-02-22,files,2224389426,9295735081
2022-02-22,ftp,2170865,24065238
2022-02-22,http,748504674,3067163569
2022-02-22,irc,10605,24638
2022-02-22,kerberos,746741,2902837
2022-02-22,loaded_scripts,10728,103856
2022-02-22,modbus,968660,11041120
2022-02-22,mysql,11363,45822
2022-02-22,notice,2144421,13820755
2022-02-22,packet_filter,651,856
2022-02-22,pe,508505,1489318
